Datum,1NP933A
10/08/2001 00:00:00,93.86
15/08/2001 00:00:00,93.84
20/08/2001 00:00:00,93.82
25/08/2001 00:00:00,93.8
01/09/2001 00:00:00,93.78
05/09/2001 00:00:00,93.76
10/09/2001 00:00:00,93.63
15/09/2001 00:00:00,93.62
20/09/2001 00:00:00,93.62
25/09/2001 00:00:00,93.61
01/10/2001 00:00:00,93.61
05/10/2001 00:00:00,93.6
10/10/2001 00:00:00,93.6
15/10/2001 00:00:00,93.59
20/10/2001 00:00:00,93.59
25/10/2001 00:00:00,93.58
01/11/2001 00:00:00,93.58
05/11/2001 00:00:00,93.57
10/11/2001 00:00:00,93.56
15/11/2001 00:00:00,93.57
20/11/2001 00:00:00,93.58
25/11/2001 00:00:00,93.59
01/12/2001 00:00:00,93.6
05/12/2001 00:00:00,93.61
10/12/2001 00:00:00,93.62
15/12/2001 00:00:00,93.63
20/12/2001 00:00:00,93.64
25/12/2001 00:00:00,93.65
01/01/2002 00:00:00,93.66
05/01/2002 00:00:00,93.67
10/01/2002 00:00:00,93.69
15/01/2002 00:00:00,93.71
20/01/2002 00:00:00,93.73
25/01/2002 00:00:00,93.75
01/02/2002 00:00:00,93.77
05/02/2002 00:00:00,93.8
10/02/2002 00:00:00,93.82
15/02/2002 00:00:00,93.84
20/02/2002 00:00:00,93.86
25/02/2002 00:00:00,93.87
01/03/2002 00:00:00,93.88
05/03/2002 00:00:00,93.89
10/03/2002 00:00:00,93.88
15/03/2002 00:00:00,93.87
20/03/2002 00:00:00,93.86
25/03/2002 00:00:00,93.86
01/04/2002 00:00:00,93.89
05/04/2002 00:00:00,93.92
10/04/2002 00:00:00,93.96
15/04/2002 00:00:00,93.99
20/04/2002 00:00:00,94.06
25/04/2002 00:00:00,94.13
01/05/2002 00:00:00,94.2
05/05/2002 00:00:00,94.18
10/05/2002 00:00:00,94.16
15/05/2002 00:00:00,94.12
20/05/2002 00:00:00,94.1
25/05/2002 00:00:00,94.07
01/06/2002 00:00:00,94.07
05/06/2002 00:00:00,94.08
10/06/2002 00:00:00,94.09
15/06/2002 00:00:00,94.12
20/06/2002 00:00:00,94.15
25/06/2002 00:00:00,94.1
01/07/2002 00:00:00,94.04
05/07/2002 00:00:00,93.99
10/07/2002 00:00:00,93.93
15/07/2002 00:00:00,93.89
20/07/2002 00:00:00,93.86
25/07/2002 00:00:00,93.82
01/08/2002 00:00:00,93.78
05/08/2002 00:00:00,93.74
10/08/2002 00:00:00,93.73
15/08/2002 00:00:00,93.72
20/08/2002 00:00:00,93.71
25/08/2002 00:00:00,93.69
01/09/2002 00:00:00,93.69
05/09/2002 00:00:00,93.67
10/09/2002 00:00:00,93.64
15/09/2002 00:00:00,93.63
20/09/2002 00:00:00,93.68
25/09/2002 00:00:00,93.74
01/10/2002 00:00:00,93.74
05/10/2002 00:00:00,93.77
10/10/2002 00:00:00,93.81
15/10/2002 00:00:00,93.87
20/10/2002 00:00:00,93.93
25/10/2002 00:00:00,93.99
01/11/2002 00:00:00,94.06
05/11/2002 00:00:00,94.05
10/11/2002 00:00:00,94.04
15/11/2002 00:00:00,94.03
20/11/2002 00:00:00,94.02
25/11/2002 00:00:00,94.01
01/12/2002 00:00:00,94.0
05/12/2002 00:00:00,93.99
10/12/2002 00:00:00,93.98
15/12/2002 00:00:00,93.98
20/12/2002 00:00:00,94.04
25/12/2002 00:00:00,94.12
01/01/2003 00:00:00,94.2
05/01/2003 00:00:00,94.28
10/01/2003 00:00:00,94.36
15/01/2003 00:00:00,94.45
20/01/2003 00:00:00,94.53
25/01/2003 00:00:00,94.59
01/01/2007 00:00:00,93.52
10/01/2007 00:00:00,93.54
20/01/2007 00:00:00,93.59
01/02/2007 00:00:00,93.64
10/02/2007 00:00:00,93.67
20/02/2007 00:00:00,93.72
01/03/2007 00:00:00,93.78
10/03/2007 00:00:00,93.83
20/03/2007 00:00:00,93.8
01/04/2007 00:00:00,93.91
10/04/2007 00:00:00,93.98
20/04/2007 00:00:00,93.94
01/05/2007 00:00:00,93.9
10/05/2007 00:00:00,93.85
20/05/2007 00:00:00,93.77
01/06/2007 00:00:00,93.82
10/06/2007 00:00:00,93.87
20/06/2007 00:00:00,93.85
01/07/2007 00:00:00,93.75
10/07/2007 00:00:00,93.69
20/07/2007 00:00:00,93.65
01/08/2007 00:00:00,93.54
10/08/2007 00:00:00,93.45
20/08/2007 00:00:00,93.41
01/09/2007 00:00:00,93.37
10/09/2007 00:00:00,93.32
20/09/2007 00:00:00,93.27
01/10/2007 00:00:00,93.29
10/10/2007 00:00:00,93.31
20/10/2007 00:00:00,93.3
01/11/2007 00:00:00,93.29
10/11/2007 00:00:00,93.47
20/11/2007 00:00:00,93.57
01/12/2007 00:00:00,93.74
10/12/2007 00:00:00,93.91
20/12/2007 00:00:00,94.02
01/01/2008 00:00:00,94.07
10/01/2008 00:00:00,94.07
20/01/2008 00:00:00,94.11
01/02/2008 00:00:00,94.14
10/02/2008 00:00:00,94.17
20/02/2008 00:00:00,94.14
01/03/2008 00:00:00,94.1
10/03/2008 00:00:00,94.12
20/03/2008 00:00:00,94.15
01/04/2008 00:00:00,94.28
10/04/2008 00:00:00,94.32
20/04/2008 00:00:00,94.37
01/05/2008 00:00:00,94.38
10/05/2008 00:00:00,94.31
20/05/2008 00:00:00,94.24
01/06/2008 00:00:00,94.15
10/06/2008 00:00:00,94.08
20/06/2008 00:00:00,94.02
01/07/2008 00:00:00,93.9
10/07/2008 00:00:00,93.85
20/07/2008 00:00:00,93.82
01/08/2008 00:00:00,93.77
10/08/2008 00:00:00,93.76
20/08/2008 00:00:00,93.72
01/09/2008 00:00:00,93.68
10/09/2008 00:00:00,93.62
20/09/2008 00:00:00,93.58
01/10/2008 00:00:00,93.58
10/10/2008 00:00:00,93.56
20/10/2008 00:00:00,93.53
01/11/2008 00:00:00,93.58
10/11/2008 00:00:00,93.56
20/11/2008 00:00:00,93.53
01/12/2008 00:00:00,93.54
10/12/2008 00:00:00,93.62
20/12/2008 00:00:00,93.72
20/01/2010 00:00:00,94.54
01/02/2010 00:00:00,94.53
10/02/2010 00:00:00,94.52
20/02/2010 00:00:00,94.5
01/03/2010 00:00:00,94.84
10/03/2010 00:00:00,95.11
20/03/2010 00:00:00,95.56
01/04/2010 00:00:00,95.96
10/04/2010 00:00:00,95.76
20/04/2010 00:00:00,96.0
01/05/2010 00:00:00,96.4
10/05/2010 00:00:00,96.24
20/05/2010 00:00:00,96.18
01/06/2010 00:00:00,96.3
10/06/2010 00:00:00,96.22
20/06/2010 00:00:00,96.42
01/07/2010 00:00:00,95.4
10/07/2010 00:00:00,95.22
20/07/2010 00:00:00,95.2
01/08/2010 00:00:00,96.16
10/08/2010 00:00:00,96.04
20/08/2010 00:00:00,95.98
01/09/2010 00:00:00,95.96
10/09/2010 00:00:00,95.46
20/09/2010 00:00:00,95.44
01/10/2010 00:00:00,94.96
10/10/2010 00:00:00,94.66
20/10/2010 00:00:00,94.2
01/11/2010 00:00:00,94.06
10/11/2010 00:00:00,94.01
20/11/2010 00:00:00,93.88
01/12/2010 00:00:00,93.94
10/12/2010 00:00:00,94.05
20/12/2010 00:00:00,94.24
01/01/2011 00:00:00,94.32
10/01/2011 00:00:00,94.28
20/01/2011 00:00:00,94.24
01/02/2011 00:00:00,94.24
10/02/2011 00:00:00,94.24
20/02/2011 00:00:00,94.24
01/03/2011 00:00:00,94.26
10/03/2011 00:00:00,94.3
20/03/2011 00:00:00,94.32
01/04/2011 00:00:00,94.32
10/04/2011 00:00:00,94.32
20/04/2011 00:00:00,94.32
01/05/2011 00:00:00,94.37
10/05/2011 00:00:00,94.38
20/05/2011 00:00:00,94.36
01/07/2011 00:00:00,94.16
10/07/2011 00:00:00,94.1
20/07/2011 00:00:00,94.06
01/08/2011 00:00:00,94.03
10/08/2011 00:00:00,94.0
20/08/2011 00:00:00,93.98
01/09/2011 00:00:00,93.94
10/09/2011 00:00:00,93.92
20/09/2011 00:00:00,93.9
01/10/2011 00:00:00,93.86
10/10/2011 00:00:00,93.84
20/10/2011 00:00:00,93.84
01/11/2011 00:00:00,93.78
10/11/2011 00:00:00,93.78
20/11/2011 00:00:00,93.68
01/12/2011 00:00:00,93.58
10/12/2011 00:00:00,93.54
20/12/2011 00:00:00,93.48
01/01/2012 00:00:00,93.48
10/01/2012 00:00:00,93.44
20/01/2012 00:00:00,93.46
20/02/2012 00:00:00,93.42
01/03/2012 00:00:00,93.42
10/03/2012 00:00:00,93.4
20/03/2012 00:00:00,93.4
01/04/2012 00:00:00,93.62
10/04/2012 00:00:00,93.72
20/04/2012 00:00:00,94.84
01/05/2012 00:00:00,94.04
10/05/2012 00:00:00,94.34
20/05/2012 00:00:00,94.72
01/06/2012 00:00:00,94.84
10/06/2012 00:00:00,95.0
20/06/2012 00:00:00,94.98
01/07/2012 00:00:00,94.92
10/07/2012 00:00:00,94.9
20/07/2012 00:00:00,94.84
01/08/2012 00:00:00,94.84
10/08/2012 00:00:00,94.84
20/08/2012 00:00:00,94.82
01/09/2012 00:00:00,94.44
10/09/2012 00:00:00,94.26
20/09/2012 00:00:00,94.04
01/10/2012 00:00:00,93.8
10/10/2012 00:00:00,93.72
20/10/2012 00:00:00,93.72
01/11/2012 00:00:00,93.72
10/11/2012 00:00:00,93.7
20/11/2012 00:00:00,93.68
01/12/2012 00:00:00,93.68
10/12/2012 00:00:00,93.68
20/12/2012 00:00:00,93.66
01/01/2013 00:00:00,93.68
10/01/2013 00:00:00,93.68
20/01/2013 00:00:00,93.76
01/02/2013 00:00:00,93.86
10/02/2013 00:00:00,93.86
20/02/2013 00:00:00,93.96
01/03/2013 00:00:00,94.14
10/03/2013 00:00:00,94.14
20/03/2013 00:00:00,94.38
01/06/2013 00:00:00,94.46
10/06/2013 00:00:00,94.46
20/06/2013 00:00:00,94.44
01/08/2013 00:00:00,94.25
10/08/2013 00:00:00,94.24
20/08/2013 00:00:00,94.18
01/09/2013 00:00:00,94.14
10/09/2013 00:00:00,94.12
20/09/2013 00:00:00,94.12
01/10/2013 00:00:00,94.1
10/10/2013 00:00:00,94.08
20/10/2013 00:00:00,94.06
01/11/2013 00:00:00,94.06
10/11/2013 00:00:00,94.04
20/11/2013 00:00:00,94.04
01/12/2013 00:00:00,94.04
10/12/2013 00:00:00,94.04
20/12/2013 00:00:00,93.92
01/01/2014 00:00:00,93.92
10/01/2014 00:00:00,93.86
20/01/2014 00:00:00,93.86
01/02/2014 00:00:00,93.72
10/02/2014 00:00:00,93.68
20/02/2014 00:00:00,93.66
01/03/2014 00:00:00,93.64
10/03/2014 00:00:00,93.62
20/03/2014 00:00:00,93.62
01/04/2014 00:00:00,93.94
10/04/2014 00:00:00,94.24
20/04/2014 00:00:00,94.24
01/05/2014 00:00:00,96.34
10/05/2014 00:00:00,96.36
20/05/2014 00:00:00,96.28
01/06/2014 00:00:00,96.24
10/06/2014 00:00:00,96.22
20/06/2014 00:00:00,95.94
01/07/2014 00:00:00,95.56
10/07/2014 00:00:00,95.54
20/07/2014 00:00:00,95.34
01/08/2014 00:00:00,95.06
10/08/2014 00:00:00,95.02
20/08/2014 00:00:00,95.04
