Datum,1NP891
10/05/1984 00:00:00,71.18
20/05/1984 00:00:00,71.19
30/05/1984 00:00:00,71.21
10/06/1984 00:00:00,71.21
20/06/1984 00:00:00,71.22
30/06/1984 00:00:00,71.23
10/07/1984 00:00:00,71.23
20/07/1984 00:00:00,71.22
30/07/1984 00:00:00,71.22
10/08/1984 00:00:00,71.21
20/08/1984 00:00:00,71.21
30/08/1984 00:00:00,71.21
10/09/1984 00:00:00,71.18
20/09/1984 00:00:00,71.17
30/09/1984 00:00:00,71.16
10/10/1984 00:00:00,71.16
20/10/1984 00:00:00,71.15
30/10/1984 00:00:00,71.12
10/11/1984 00:00:00,71.08
20/11/1984 00:00:00,71.1
30/11/1984 00:00:00,71.09
10/12/1984 00:00:00,71.1
20/12/1984 00:00:00,71.11
30/12/1984 00:00:00,71.07
10/01/1985 00:00:00,71.06
20/01/1985 00:00:00,71.05
30/01/1985 00:00:00,71.06
10/02/1985 00:00:00,71.02
20/02/1985 00:00:00,71.02
28/02/1985 00:00:00,71.0
10/03/1985 00:00:00,71.01
20/03/1985 00:00:00,71.0
30/03/1985 00:00:00,71.0
10/04/1985 00:00:00,70.99
20/04/1985 00:00:00,70.98
30/04/1985 00:00:00,70.97
10/05/1985 00:00:00,70.96
20/05/1985 00:00:00,70.96
30/05/1985 00:00:00,70.95
10/06/1985 00:00:00,70.93
20/06/1985 00:00:00,70.94
30/06/1985 00:00:00,70.93
10/07/1985 00:00:00,70.92
20/07/1985 00:00:00,70.93
30/07/1985 00:00:00,70.92
10/08/1985 00:00:00,70.96
20/08/1985 00:00:00,70.9
30/08/1985 00:00:00,70.9
10/09/1985 00:00:00,70.9
20/09/1985 00:00:00,70.9
30/09/1985 00:00:00,70.9
10/10/1985 00:00:00,70.89
20/10/1985 00:00:00,70.87
30/10/1985 00:00:00,70.88
10/11/1985 00:00:00,70.86
20/11/1985 00:00:00,70.87
30/11/1985 00:00:00,70.86
10/12/1985 00:00:00,70.85
20/12/1985 00:00:00,70.85
30/12/1985 00:00:00,70.84
10/01/1986 00:00:00,70.82
20/01/1986 00:00:00,70.84
30/01/1986 00:00:00,70.82
10/02/1986 00:00:00,70.82
20/02/1986 00:00:00,70.81
28/02/1986 00:00:00,70.82
10/03/1986 00:00:00,70.81
20/03/1986 00:00:00,70.92
30/03/1986 00:00:00,70.92
10/04/1986 00:00:00,70.95
20/04/1986 00:00:00,70.95
30/04/1986 00:00:00,70.96
10/05/1986 00:00:00,70.96
20/05/1986 00:00:00,70.98
30/05/1986 00:00:00,70.97
10/06/1986 00:00:00,70.99
20/06/1986 00:00:00,71.07
30/06/1986 00:00:00,71.09
10/07/1986 00:00:00,71.11
20/07/1986 00:00:00,71.11
30/07/1986 00:00:00,71.08
10/08/1986 00:00:00,71.1
20/08/1986 00:00:00,71.09
30/08/1986 00:00:00,71.11
10/09/1986 00:00:00,71.08
20/09/1986 00:00:00,71.07
30/09/1986 00:00:00,71.09
10/10/1986 00:00:00,71.07
20/10/1986 00:00:00,71.08
30/10/1986 00:00:00,71.06
10/11/1986 00:00:00,71.07
20/11/1986 00:00:00,71.08
30/11/1986 00:00:00,71.09
10/12/1986 00:00:00,71.08
20/12/1986 00:00:00,71.09
30/12/1986 00:00:00,71.07
